,inaction,disengange,engange
847,188.0,380.0,280.0
848,188.0,381.0,280.0
849,188.0,382.0,280.0
850,188.0,383.0,280.0
851,188.0,384.0,280.0
852,189.0,384.0,280.0
853,190.0,384.0,280.0
854,190.0,384.0,281.0
855,190.0,384.0,282.0
856,190.0,384.0,283.0
857,190.0,384.0,284.0
858,191.0,384.0,284.0
859,192.0,384.0,284.0
860,192.0,385.0,284.0
861,192.0,386.0,284.0
862,192.0,386.0,285.0
863,192.0,386.0,286.0
864,192.0,387.0,286.0
865,192.0,388.0,286.0
866,192.0,389.0,286.0
867,192.0,390.0,286.0
868,192.0,390.0,287.0
869,192.0,390.0,288.0
870,192.0,391.0,288.0
871,192.0,392.0,288.0
872,192.0,392.0,289.0
873,192.0,392.0,290.0
874,193.0,392.0,290.0
875,194.0,392.0,290.0
876,194.0,393.0,290.0
877,194.0,394.0,290.0
878,194.0,395.0,290.0
879,194.0,396.0,290.0
880,194.0,396.0,291.0
881,194.0,396.0,292.0
882,194.0,397.0,292.0
883,194.0,398.0,292.0
884,194.0,399.0,292.0
885,194.0,400.0,292.0
886,194.0,401.0,292.0
887,194.0,402.0,292.0
888,195.0,402.0,292.0
889,196.0,402.0,292.0
890,196.0,403.0,292.0
891,196.0,404.0,292.0
892,196.0,404.0,293.0
893,196.0,404.0,294.0
894,197.0,404.0,294.0
895,198.0,404.0,294.0
896,198.0,405.0,294.0
897,198.0,406.0,294.0
898,198.0,406.0,295.0
899,198.0,406.0,296.0
900,198.0,406.0,297.0
901,198.0,406.0,298.0
902,198.0,407.0,298.0
903,198.0,408.0,298.0
904,198.0,409.0,298.0
905,198.0,410.0,298.0
906,198.0,411.0,298.0
907,198.0,412.0,298.0
908,199.0,412.0,298.0
909,200.0,412.0,298.0
910,200.0,413.0,298.0
911,200.0,414.0,298.0
912,200.0,415.0,298.0
913,200.0,416.0,298.0
914,201.0,416.0,298.0
915,202.0,416.0,298.0
916,202.0,417.0,298.0
917,202.0,418.0,298.0
918,202.0,419.0,298.0
919,202.0,420.0,298.0
920,202.0,421.0,298.0
921,202.0,422.0,298.0
922,202.0,422.0,299.0
923,202.0,422.0,300.0
924,202.0,422.0,301.0
925,202.0,422.0,302.0
926,203.0,422.0,302.0
927,204.0,422.0,302.0
928,204.0,423.0,302.0
929,204.0,424.0,302.0
930,204.0,425.0,302.0
931,204.0,426.0,302.0
932,204.0,426.0,303.0
933,204.0,426.0,304.0
934,204.0,427.0,304.0
935,204.0,428.0,304.0
936,204.0,429.0,304.0
937,204.0,430.0,304.0
938,204.0,431.0,304.0
939,204.0,432.0,304.0
940,204.0,433.0,304.0
941,204.0,434.0,304.0
942,205.0,434.0,304.0
943,206.0,434.0,304.0
944,206.0,435.0,304.0
945,206.0,436.0,304.0
946,206.0,437.0,304.0
947,206.0,438.0,304.0
948,206.0,439.0,304.0
949,206.0,440.0,304.0
950,206.0,440.0,305.0
951,206.0,440.0,306.0
952,206.0,440.0,307.0
953,206.0,440.0,308.0
954,206.0,441.0,308.0
955,206.0,442.0,308.0
956,207.0,442.0,308.0
957,208.0,442.0,308.0
958,208.0,442.0,309.0
959,208.0,442.0,310.0
960,208.0,443.0,310.0
961,208.0,444.0,310.0
962,208.0,444.0,311.0
963,208.0,444.0,312.0
964,209.0,444.0,312.0
965,210.0,444.0,312.0
966,210.0,444.0,313.0
967,210.0,444.0,314.0
968,211.0,444.0,314.0
969,212.0,444.0,314.0
970,212.0,445.0,314.0
971,212.0,446.0,314.0
972,212.0,446.0,315.0
