,inaction,disengange,engange
834,85.0,274.0,476.0
835,86.0,274.0,476.0
836,86.0,274.0,477.0
837,86.0,274.0,478.0
838,86.0,274.0,479.0
839,86.0,274.0,480.0
840,86.0,274.0,481.0
841,86.0,274.0,482.0
842,86.0,274.0,483.0
843,86.0,274.0,484.0
844,86.0,274.0,485.0
845,86.0,274.0,486.0
846,86.0,274.0,487.0
847,86.0,274.0,488.0
848,86.0,274.0,489.0
849,86.0,274.0,490.0
850,86.0,274.0,491.0
851,86.0,274.0,492.0
852,86.0,275.0,492.0
853,86.0,276.0,492.0
854,86.0,277.0,492.0
855,86.0,278.0,492.0
856,86.0,279.0,492.0
857,86.0,280.0,492.0
858,86.0,281.0,492.0
859,86.0,282.0,492.0
860,86.0,283.0,492.0
861,86.0,284.0,492.0
862,86.0,285.0,492.0
863,86.0,286.0,492.0
864,86.0,287.0,492.0
865,86.0,288.0,492.0
866,86.0,288.0,493.0
867,86.0,288.0,494.0
868,86.0,288.0,495.0
869,86.0,288.0,496.0
870,86.0,288.0,497.0
871,86.0,288.0,498.0
872,86.0,288.0,499.0
873,86.0,288.0,500.0
874,86.0,288.0,501.0
875,86.0,288.0,502.0
876,86.0,288.0,503.0
877,86.0,288.0,504.0
878,86.0,288.0,505.0
879,86.0,288.0,506.0
880,86.0,288.0,507.0
881,86.0,288.0,508.0
882,86.0,288.0,509.0
883,86.0,288.0,510.0
884,86.0,288.0,511.0
885,86.0,288.0,512.0
886,86.0,288.0,513.0
887,86.0,288.0,514.0
888,86.0,288.0,515.0
889,86.0,288.0,516.0
890,86.0,288.0,517.0
891,86.0,288.0,518.0
892,86.0,288.0,519.0
893,86.0,288.0,520.0
894,86.0,288.0,521.0
895,86.0,288.0,522.0
896,86.0,289.0,522.0
897,86.0,290.0,522.0
898,86.0,290.0,523.0
899,86.0,290.0,524.0
900,86.0,290.0,525.0
901,86.0,290.0,526.0
902,86.0,290.0,527.0
903,86.0,290.0,528.0
904,86.0,290.0,529.0
905,86.0,290.0,530.0
906,86.0,290.0,531.0
907,86.0,290.0,532.0
908,86.0,291.0,532.0
909,86.0,292.0,532.0
910,86.0,292.0,533.0
911,86.0,292.0,534.0
912,86.0,293.0,534.0
913,86.0,294.0,534.0
914,86.0,295.0,534.0
915,86.0,296.0,534.0
916,86.0,296.0,535.0
917,86.0,296.0,536.0
918,86.0,296.0,537.0
919,86.0,296.0,538.0
920,86.0,296.0,539.0
921,86.0,296.0,540.0
922,86.0,296.0,541.0
923,86.0,296.0,542.0
924,87.0,296.0,542.0
925,88.0,296.0,542.0
926,88.0,297.0,542.0
927,88.0,298.0,542.0
928,88.0,298.0,543.0
929,88.0,298.0,544.0
930,88.0,298.0,545.0
931,88.0,298.0,546.0
932,88.0,298.0,547.0
933,88.0,298.0,548.0
934,88.0,298.0,549.0
935,88.0,298.0,550.0
936,88.0,298.0,551.0
937,88.0,298.0,552.0
938,88.0,298.0,553.0
939,88.0,298.0,554.0
940,88.0,298.0,555.0
